,StartDate,EndDate,Category,Start,Stop,Miles,Purpose,Year,Month,Day,StartHour,Time of Day,Time Difference,Total Hours,MoreThan1Hour,Time Difference (Minutes),month_name,DayName
1066,2016-12-19 14:37:00,2016-12-19 14:50:00,Business,Unknown Location,Unknown Location,5.4,NA,2016,12,19,14,Day,0 days 00:13:00,0.22,False,13.0,December,Monday
1067,2016-12-19 15:09:00,2016-12-19 15:38:00,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,2016,12,19,15,Day,0 days 00:29:00,0.48,False,29.0,December,Monday
1070,2016-12-19 19:55:00,2016-12-19 20:30:00,Business,Unknown Location,Unknown Location,11.0,Meeting,2016,12,19,19,Night,0 days 00:35:00,0.58,False,35.0,December,Monday
1071,2016-12-20 08:49:00,2016-12-20 09:24:00,Business,Unknown Location,Rawalpindi,12.0,NA,2016,12,20,8,Day,0 days 00:35:00,0.58,False,35.0,December,Tuesday
1072,2016-12-20 10:30:00,2016-12-20 10:48:00,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,2016,12,20,10,Day,0 days 00:18:00,0.3,False,18.0,December,Tuesday
1073,2016-12-20 11:30:00,2016-12-20 12:17:00,Business,Rawalpindi,Unknown Location,19.4,Meeting,2016,12,20,11,Day,0 days 00:47:00,0.78,False,47.0,December,Tuesday
1074,2016-12-20 13:14:00,2016-12-20 13:20:00,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,2016,12,20,13,Day,0 days 00:06:00,0.1,False,6.0,December,Tuesday
1079,2016-12-21 07:42:00,2016-12-21 08:10:00,Business,Unknown Location,Unknown Location,11.5,Meeting,2016,12,21,7,Day,0 days 00:28:00,0.47,False,28.0,December,Wednesday
1082,2016-12-21 12:51:00,2016-12-21 13:33:00,Business,Unknown Location,Unknown Location,16.2,Meeting,2016,12,21,12,Day,0 days 00:42:00,0.7,False,42.0,December,Wednesday
1083,2016-12-21 15:38:00,2016-12-21 15:49:00,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,2016,12,21,15,Day,0 days 00:11:00,0.18,False,11.0,December,Wednesday
1087,2016-12-21 19:49:00,2016-12-21 20:35:00,Business,Unknown Location,Rawalpindi,12.0,Meeting,2016,12,21,19,Night,0 days 00:46:00,0.77,False,46.0,December,Wednesday
1088,2016-12-21 20:56:00,2016-12-21 23:42:00,Business,Rawalpindi,Unknown Location,103.0,Meeting,2016,12,21,20,Night,0 days 02:46:00,2.77,True,166.0,December,Wednesday
1089,2016-12-22 15:40:00,2016-12-22 16:38:00,Business,Unknown Location,Unknown Location,32.3,Meeting,2016,12,22,15,Day,0 days 00:58:00,0.97,False,58.0,December,Thursday
1090,2016-12-22 17:04:00,2016-12-22 17:20:00,Business,Unknown Location,Unknown Location,5.3,Customer Visit,2016,12,22,17,Day,0 days 00:16:00,0.27,False,16.0,December,Thursday
1091,2016-12-22 17:27:00,2016-12-22 17:53:00,Business,Unknown Location,Unknown Location,11.6,Meeting,2016,12,22,17,Day,0 days 00:26:00,0.43,False,26.0,December,Thursday
1092,2016-12-22 17:56:00,2016-12-22 18:29:00,Business,Unknown Location,Unknown Location,23.2,Meeting,2016,12,22,17,Day,0 days 00:33:00,0.55,False,33.0,December,Thursday
1093,2016-12-22 18:31:00,2016-12-22 18:37:00,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,2016,12,22,18,Night,0 days 00:06:00,0.1,False,6.0,December,Thursday
1094,2016-12-22 18:38:00,2016-12-22 18:47:00,Business,Unknown Location,Unknown Location,12.3,Temporary Site,2016,12,22,18,Night,0 days 00:09:00,0.15,False,9.0,December,Thursday
1100,2016-12-23 14:15:00,2016-12-23 15:25:00,Business,Unknown Location,Unknown Location,9.6,Meeting,2016,12,23,14,Day,0 days 01:10:00,1.17,True,70.0,December,Friday
1101,2016-12-23 16:23:00,2016-12-23 16:34:00,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,2016,12,23,16,Day,0 days 00:11:00,0.18,False,11.0,December,Friday
1119,2016-12-27 07:02:00,2016-12-27 07:14:00,Business,Kar?chi,Kar?chi,4.9,Temporary Site,2016,12,27,7,Day,0 days 00:12:00,0.2,False,12.0,December,Tuesday
1120,2016-12-27 08:37:00,2016-12-27 08:59:00,Business,Kar?chi,Kar?chi,5.0,Meal/Entertain,2016,12,27,8,Day,0 days 00:22:00,0.37,False,22.0,December,Tuesday
1121,2016-12-27 12:53:00,2016-12-27 12:57:00,Business,Kar?chi,Kar?chi,0.6,Meal/Entertain,2016,12,27,12,Day,0 days 00:04:00,0.07,False,4.0,December,Tuesday
1122,2016-12-27 14:49:00,2016-12-27 15:03:00,Business,Kar?chi,Unknown Location,3.1,Customer Visit,2016,12,27,14,Day,0 days 00:14:00,0.23,False,14.0,December,Tuesday
1123,2016-12-27 16:34:00,2016-12-27 16:58:00,Business,Unknown Location,Kar?chi,7.9,Meeting,2016,12,27,16,Day,0 days 00:24:00,0.4,False,24.0,December,Tuesday
1124,2016-12-27 19:19:00,2016-12-27 19:50:00,Business,Kar?chi,Kar?chi,5.5,Customer Visit,2016,12,27,19,Night,0 days 00:31:00,0.52,False,31.0,December,Tuesday
1125,2016-12-28 08:34:00,2016-12-28 09:06:00,Business,Kar?chi,Unknown Location,10.3,Meal/Entertain,2016,12,28,8,Day,0 days 00:32:00,0.53,False,32.0,December,Wednesday
1126,2016-12-28 11:42:00,2016-12-28 12:12:00,Business,Unknown Location,Kar?chi,10.4,Errand/Supplies,2016,12,28,11,Day,0 days 00:30:00,0.5,False,30.0,December,Wednesday
1127,2016-12-28 13:53:00,2016-12-28 14:01:00,Business,Kar?chi,Kar?chi,2.0,Errand/Supplies,2016,12,28,13,Day,0 days 00:08:00,0.13,False,8.0,December,Wednesday
1128,2016-12-28 15:04:00,2016-12-28 15:39:00,Business,Kar?chi,Unknown Location,8.5,Meal/Entertain,2016,12,28,15,Day,0 days 00:35:00,0.58,False,35.0,December,Wednesday
1129,2016-12-28 17:02:00,2016-12-28 17:16:00,Business,Unknown Location,Kar?chi,4.4,Errand/Supplies,2016,12,28,17,Day,0 days 00:14:00,0.23,False,14.0,December,Wednesday
1130,2016-12-28 18:33:00,2016-12-28 18:56:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,2016,12,28,18,Night,0 days 00:23:00,0.38,False,23.0,December,Wednesday
1131,2016-12-28 22:44:00,2016-12-28 23:18:00,Business,Kar?chi,Kar?chi,5.1,Errand/Supplies,2016,12,28,22,Night,0 days 00:34:00,0.57,False,34.0,December,Wednesday
1132,2016-12-29 00:49:00,2016-12-29 01:06:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,2016,12,29,0,Night,0 days 00:17:00,0.28,False,17.0,December,Thursday
1133,2016-12-29 09:44:00,2016-12-29 10:07:00,Business,Kar?chi,Unknown Location,11.6,Meal/Entertain,2016,12,29,9,Day,0 days 00:23:00,0.38,False,23.0,December,Thursday
1134,2016-12-29 11:28:00,2016-12-29 12:00:00,Business,Unknown Location,Kar?chi,11.9,Meal/Entertain,2016,12,29,11,Day,0 days 00:32:00,0.53,False,32.0,December,Thursday
1135,2016-12-29 12:25:00,2016-12-29 12:33:00,Business,Kar?chi,Kar?chi,1.4,Errand/Supplies,2016,12,29,12,Day,0 days 00:08:00,0.13,False,8.0,December,Thursday
1136,2016-12-29 13:17:00,2016-12-29 13:24:00,Business,Kar?chi,Kar?chi,1.1,Errand/Supplies,2016,12,29,13,Day,0 days 00:07:00,0.12,False,7.0,December,Thursday
1137,2016-12-29 13:56:00,2016-12-29 14:11:00,Business,Kar?chi,Kar?chi,4.1,Airport/Travel,2016,12,29,13,Day,0 days 00:15:00,0.25,False,15.0,December,Thursday
1138,2016-12-29 14:42:00,2016-12-29 14:58:00,Business,Kar?chi,Kar?chi,6.1,Between Offices,2016,12,29,14,Day,0 days 00:16:00,0.27,False,16.0,December,Thursday
1139,2016-12-29 15:05:00,2016-12-29 15:16:00,Business,Kar?chi,Kar?chi,1.3,Errand/Supplies,2016,12,29,15,Day,0 days 00:11:00,0.18,False,11.0,December,Thursday
1140,2016-12-29 18:59:00,2016-12-29 19:14:00,Business,Kar?chi,Unknown Location,3.0,Meal/Entertain,2016,12,29,18,Night,0 days 00:15:00,0.25,False,15.0,December,Thursday
1141,2016-12-29 19:50:00,2016-12-29 20:10:00,Business,Unknown Location,Kar?chi,4.1,Customer Visit,2016,12,29,19,Night,0 days 00:20:00,0.33,False,20.0,December,Thursday
1142,2016-12-29 20:15:00,2016-12-29 20:45:00,Business,Kar?chi,Kar?chi,7.2,Meeting,2016,12,29,20,Night,0 days 00:30:00,0.5,False,30.0,December,Thursday
1143,2016-12-29 20:53:00,2016-12-29 21:42:00,Business,Kar?chi,Unknown Location,6.4,NA,2016,12,29,20,Night,0 days 00:49:00,0.82,False,49.0,December,Thursday
1144,2016-12-29 23:14:00,2016-12-29 23:47:00,Business,Unknown Location,Kar?chi,12.9,Meeting,2016,12,29,23,Night,0 days 00:33:00,0.55,False,33.0,December,Thursday
1145,2016-12-30 10:15:00,2016-12-30 10:33:00,Business,Kar?chi,Kar?chi,2.8,Errand/Supplies,2016,12,30,10,Day,0 days 00:18:00,0.3,False,18.0,December,Friday
1146,2016-12-30 11:31:00,2016-12-30 11:56:00,Business,Kar?chi,Kar?chi,2.9,Errand/Supplies,2016,12,30,11,Day,0 days 00:25:00,0.42,False,25.0,December,Friday
1147,2016-12-30 15:41:00,2016-12-30 16:03:00,Business,Kar?chi,Kar?chi,4.6,Errand/Supplies,2016,12,30,15,Day,0 days 00:22:00,0.37,False,22.0,December,Friday
1148,2016-12-30 16:45:00,2016-12-30 17:08:00,Business,Kar?chi,Kar?chi,4.6,Meeting,2016,12,30,16,Day,0 days 00:23:00,0.38,False,23.0,December,Friday
1149,2016-12-30 23:06:00,2016-12-30 23:10:00,Business,Kar?chi,Kar?chi,0.8,Customer Visit,2016,12,30,23,Night,0 days 00:04:00,0.07,False,4.0,December,Friday
1150,2016-12-31 01:07:00,2016-12-31 01:14:00,Business,Kar?chi,Kar?chi,0.7,Meeting,2016,12,31,1,Night,0 days 00:07:00,0.12,False,7.0,December,Saturday
1151,2016-12-31 13:24:00,2016-12-31 13:42:00,Business,Kar?chi,Unknown Location,3.9,Temporary Site,2016,12,31,13,Day,0 days 00:18:00,0.3,False,18.0,December,Saturday
1152,2016-12-31 15:03:00,2016-12-31 15:38:00,Business,Unknown Location,Unknown Location,16.2,Meeting,2016,12,31,15,Day,0 days 00:35:00,0.58,False,35.0,December,Saturday
1153,2016-12-31 21:32:00,2016-12-31 21:50:00,Business,Katunayake,Gampaha,6.4,Temporary Site,2016,12,31,21,Night,0 days 00:18:00,0.3,False,18.0,December,Saturday
1154,2016-12-31 22:08:00,2016-12-31 23:51:00,Business,Gampaha,Ilukwatta,48.2,Temporary Site,2016,12,31,22,Night,0 days 01:43:00,1.72,True,103.0,December,Saturday
